Date,Open,High,Low,Close,Adj Close,Volume
2017-06-29,88.019997,88.220001,86.930000,86.989998,76.623230,8123500
2017-06-30,87.050003,87.470001,87.000000,87.150002,76.764183,6070300
2017-07-03,87.400002,88.000000,87.180000,87.739998,77.283844,3607400
2017-07-05,87.860001,88.000000,87.489998,87.669998,77.222206,4974300
2017-07-06,87.650002,87.949997,87.360001,87.370003,76.957954,6038900
2017-07-07,87.690002,87.820000,87.279999,87.650002,77.204582,5142200
2017-07-10,87.629997,87.870003,86.889999,87.089996,76.711311,5356400
2017-07-11,87.230003,87.449997,86.309998,86.769997,76.429436,5838600
2017-07-12,87.239998,87.470001,86.830002,86.959999,76.596802,4374200
2017-07-13,86.769997,87.050003,86.500000,86.699997,76.367798,5448900
2017-07-14,86.959999,87.290001,86.730003,87.099998,76.720139,4577700
2017-07-17,87.070000,87.910004,86.739998,87.550003,77.116501,5227800
2017-07-18,87.610001,88.760002,87.459999,88.639999,78.076607,7492300
2017-07-19,87.870003,88.410004,87.599998,88.349998,78.431686,6008500
2017-07-20,88.320000,89.309998,88.309998,88.599998,78.653641,7285000
2017-07-21,88.160004,88.680000,87.809998,88.610001,78.662521,5714800
2017-07-24,88.550003,88.599998,87.970001,88.180000,78.280800,6202000
2017-07-25,88.669998,89.199997,88.540001,89.139999,79.133003,6766700
2017-07-26,89.000000,89.419998,88.870003,89.300003,79.275047,6987000
2017-07-27,90.290001,90.750000,89.000000,90.680000,80.500153,11089200
2017-07-28,90.559998,91.000000,89.959999,90.209999,80.082901,6137500
2017-07-31,90.209999,91.070000,90.209999,90.820000,80.624420,7835700
2017-08-01,91.029999,91.730003,90.720001,91.099998,80.872971,8662100
2017-08-02,90.970001,91.300003,90.529999,91.040001,80.819717,7167700
2017-08-03,90.860001,91.750000,90.820000,90.860001,80.659920,6413200
2017-08-04,90.690002,91.080002,90.529999,90.669998,80.491257,5824400
2017-08-07,90.669998,91.559998,90.519997,91.440002,81.174820,5011300
2017-08-08,91.400002,91.940002,91.230003,91.580002,81.299095,5623400
2017-08-09,91.519997,91.940002,91.519997,91.919998,81.600937,5572800
2017-08-10,91.860001,92.000000,91.690002,91.739998,81.441132,6338200
2017-08-11,91.940002,92.080002,91.290001,91.339996,81.086037,7094200
2017-08-14,91.540001,91.949997,91.250000,91.650002,81.361237,5398400
2017-08-15,91.910004,92.360001,91.879997,92.199997,81.849495,5293400
2017-08-16,92.290001,92.949997,92.190002,92.440002,82.062553,7965500
2017-08-17,92.400002,92.669998,92.070000,92.070000,81.734093,5711400
2017-08-18,91.980003,92.779999,91.849998,92.470001,82.089180,6815000
2017-08-21,92.379997,92.959999,92.360001,92.860001,82.435410,4334300
2017-08-22,92.910004,92.959999,92.589996,92.790001,82.373260,4731500
2017-08-23,92.500000,92.660004,92.279999,92.440002,82.062553,3631900
2017-08-24,92.440002,92.570000,92.040001,92.269997,81.911621,5173700
2017-08-25,92.650002,92.860001,92.410004,92.510002,82.124702,4933000
2017-08-28,92.519997,92.709999,91.980003,92.470001,82.089180,5386500
2017-08-29,92.480003,92.690002,92.239998,92.320000,81.956009,3676300
2017-08-30,92.080002,92.080002,91.660004,91.870003,81.556549,4709600
2017-08-31,91.889999,92.389999,91.839996,92.269997,81.911621,5864400
2017-09-01,92.419998,92.660004,92.260002,92.529999,82.142456,4960700
2017-09-05,92.180000,92.739998,92.040001,92.720001,82.311127,6532100
2017-09-06,92.790001,92.910004,92.360001,92.720001,82.311127,6747200
2017-09-07,92.739998,93.360001,92.330002,92.970001,82.533066,7735400
2017-09-08,92.760002,93.150002,92.510002,92.839996,82.417648,6070100
2017-09-11,93.089996,94.190002,92.900002,93.989998,83.438538,10177300
2017-09-12,93.720001,93.980003,93.209999,93.510002,83.012413,5804000
2017-09-13,93.500000,93.769997,93.449997,93.550003,83.047943,5369300
2017-09-14,93.230003,93.650002,93.180000,93.550003,83.047943,5492300
2017-09-15,93.820000,93.820000,92.820000,93.269997,82.799377,12428800
2017-09-18,93.169998,93.500000,92.860001,93.150002,82.692863,6177700
2017-09-19,93.339996,94.449997,93.339996,94.169998,83.598328,6587200
2017-09-20,94.169998,94.669998,93.830002,94.400002,83.802505,5941500
2017-09-21,94.150002,94.500000,92.449997,92.639999,82.240112,9376700
2017-09-22,92.550003,93.000000,92.080002,92.239998,81.884995,6837700
2017-09-25,92.430000,93.089996,92.330002,92.720001,82.311127,6436200
2017-09-26,92.820000,92.849998,92.199997,92.650002,82.248970,4885200
2017-09-27,92.519997,92.519997,90.339996,90.870003,80.668793,9631200
2017-09-28,90.860001,91.120003,90.629997,90.889999,80.686546,4999800
2017-09-29,90.970001,91.430000,90.699997,90.980003,80.766464,6634500
2017-10-02,91.260002,92.400002,91.239998,91.769997,81.467758,7302400
2017-10-03,91.959999,92.339996,91.559998,92.120003,81.778488,5909900
2017-10-04,92.120003,92.800003,92.019997,92.419998,82.044800,6140700
2017-10-05,92.489998,92.650002,91.940002,92.029999,81.698578,6912800
2017-10-06,92.000000,92.349998,91.879997,92.330002,81.964890,5241900
2017-10-09,92.400002,92.620003,91.930000,92.120003,81.778488,5149000
2017-10-10,92.370003,93.040001,89.860001,91.620003,81.334602,17125600
2017-10-11,91.089996,91.730003,91.070000,91.459999,81.192558,7115400
2017-10-12,91.410004,92.309998,91.389999,92.150002,81.805115,5984900
2017-10-13,92.699997,93.510002,92.589996,93.040001,82.595184,6956700
2017-10-16,92.970001,93.370003,92.709999,93.139999,82.683960,4159100
2017-10-17,93.040001,93.089996,92.400002,92.800003,82.382141,5316100
2017-10-18,92.779999,92.949997,92.010002,92.769997,82.355492,7399700
2017-10-19,91.699997,91.989998,91.139999,91.589996,81.917244,8585000
2017-10-20,89.720001,89.959999,87.589996,88.250000,78.929993,19997800
2017-10-23,88.629997,88.860001,86.870003,87.300003,78.080315,13358200
2017-10-24,87.370003,87.419998,86.779999,86.980003,77.794128,11519000
2017-10-25,86.900002,87.110001,86.279999,86.860001,77.686775,9024300
2017-10-26,87.190002,87.769997,87.099998,87.500000,78.259209,6233800
2017-10-27,87.529999,87.529999,86.449997,87.040001,77.847786,7433800
2017-10-30,86.910004,87.080002,86.160004,86.269997,77.159088,5387100
2017-10-31,86.489998,86.500000,85.720001,86.339996,77.221703,7119000
2017-11-01,86.330002,87.139999,86.110001,86.889999,77.713623,4884100
2017-11-02,86.779999,87.040001,86.230003,86.510002,77.373756,5021200
2017-11-03,86.779999,87.160004,86.459999,86.580002,77.436356,5106500
2017-11-06,86.550003,86.639999,86.029999,86.050003,76.962341,5186700
2017-11-07,86.040001,87.000000,85.419998,86.980003,77.794128,6875100
2017-11-08,86.989998,87.599998,86.800003,87.580002,78.330742,6910000
2017-11-09,87.349998,88.169998,87.300003,87.779999,78.509621,5280000
2017-11-10,87.989998,88.389999,87.779999,88.160004,78.849503,7227300
2017-11-13,88.669998,89.410004,88.629997,89.000000,79.600777,6873500
2017-11-14,88.739998,89.050003,88.470001,88.870003,79.484505,5035500
2017-11-15,88.730003,88.940002,88.000000,88.230003,78.912109,6688100
2017-11-16,89.839996,89.900002,88.769997,89.250000,79.824394,7205100
2017-11-17,88.949997,89.089996,88.080002,88.430000,79.090981,5941800
2017-11-20,88.430000,88.559998,87.709999,88.269997,78.947876,4926200
2017-11-21,88.180000,89.209999,88.019997,88.720001,79.350342,6196400
2017-11-22,88.500000,88.910004,88.059998,88.330002,79.001549,6006900
2017-11-24,88.589996,88.959999,88.419998,88.449997,79.108864,2196700
2017-11-27,88.330002,89.099998,88.150002,88.959999,79.564995,6199700
2017-11-28,89.480003,89.519997,88.910004,89.400002,79.958542,4841300
2017-11-29,89.400002,89.809998,89.029999,89.379997,79.940636,5158900
2017-11-30,89.349998,90.370003,89.209999,89.989998,80.486221,9789900
2017-12-01,90.180000,90.529999,89.120003,90.360001,80.817154,7953200
2017-12-04,91.760002,91.910004,89.830002,91.410004,81.756279,9003700
2017-12-05,91.519997,91.839996,91.070000,91.400002,81.747314,8683000
2017-12-06,91.389999,91.779999,91.070000,91.250000,81.613152,6737400
2017-12-07,91.050003,91.070000,89.889999,90.099998,80.584625,7273600
2017-12-08,90.019997,90.370003,89.580002,90.370003,80.826096,5883400
2017-12-11,90.230003,90.330002,89.750000,90.230003,80.700890,4856000
2017-12-12,90.449997,90.510002,89.820000,89.849998,80.361008,6558900
2017-12-13,90.019997,91.410004,89.970001,90.879997,81.282242,7141000
2017-12-14,90.940002,91.430000,90.900002,91.000000,81.389565,5853500
2017-12-15,91.570000,92.269997,91.480003,91.889999,82.185570,15924000
2017-12-18,91.980003,93.139999,91.809998,91.879997,82.176628,7405700
2017-12-19,92.000000,92.129997,91.580002,91.680000,81.997749,5644400
2017-12-20,91.800003,91.970001,91.349998,91.529999,81.863594,6938500
2017-12-21,91.660004,92.080002,91.529999,91.669998,81.988800,4860400
2017-12-22,91.879997,92.430000,91.720001,92.129997,82.400223,4919400
2017-12-26,92.349998,92.769997,92.150002,92.480003,82.713264,3431900
2017-12-27,92.489998,92.750000,91.930000,92.099998,82.373405,4276700
2017-12-28,92.300003,92.540001,91.910004,92.070000,82.346558,3005400
2017-12-29,92.239998,92.459999,91.879997,91.879997,82.176628,4346700
2018-01-02,91.919998,91.930000,90.550003,90.650002,81.076530,7558900
2018-01-03,90.730003,91.089996,90.519997,90.540001,80.978142,5863600
2018-01-04,90.830002,91.769997,90.610001,91.180000,81.550552,6322500
2018-01-05,91.269997,91.300003,90.570000,91.239998,81.604218,5949700
2018-01-08,90.930000,91.769997,90.930000,91.720001,82.033531,4860700
2018-01-09,91.470001,91.650002,91.010002,91.050003,81.434273,6630100
2018-01-10,90.910004,90.910004,90.010002,90.470001,80.915543,6564700
2018-01-11,90.400002,90.519997,89.919998,90.150002,80.629333,5469700
2018-01-12,90.050003,90.339996,89.349998,89.610001,80.146362,8111000
2018-01-16,90.139999,90.769997,89.639999,90.220001,80.691940,9465300
2018-01-17,90.559998,91.730003,90.430000,91.199997,81.568451,8345500
2018-01-18,90.239998,90.650002,89.669998,90.180000,81.271034,7699800
2018-01-19,90.279999,91.260002,90.239998,91.070000,82.073120,9364000
2018-01-22,90.879997,91.919998,90.769997,91.889999,82.812103,8658000
2018-01-23,89.820000,90.209999,88.599998,89.050003,80.252663,18756300
2018-01-24,89.059998,89.160004,87.699997,88.309998,79.585777,15141900
2018-01-25,88.680000,89.050003,88.010002,88.339996,79.612823,11264400
2018-01-26,88.169998,88.169998,87.230003,87.730003,79.063087,11503100
2018-01-29,87.690002,87.739998,86.690002,86.860001,78.279037,11685800
2018-01-30,86.820000,87.440002,86.629997,86.949997,78.360138,9662900
2018-01-31,86.809998,87.410004,86.080002,86.339996,77.810387,11798100
2018-02-01,86.150002,86.500000,85.559998,85.849998,77.368813,8606300
2018-02-02,85.559998,85.610001,84.209999,84.250000,75.926880,12846300
2018-02-05,83.989998,84.370003,80.099998,81.059998,73.052017,17462200
2018-02-06,80.529999,82.449997,80.120003,82.379997,74.241615,19955500
2018-02-07,82.300003,83.389999,81.820000,81.839996,73.754951,11851800
2018-02-08,82.029999,82.220001,80.150002,80.220001,72.294998,14596100
2018-02-09,80.980003,81.029999,78.589996,79.919998,72.024628,18838800
2018-02-12,80.610001,81.669998,80.580002,81.330002,73.295326,10769000
2018-02-13,81.150002,81.830002,80.910004,81.500000,73.448547,9278700
2018-02-14,81.059998,81.260002,80.269997,80.680000,72.709557,9412000
2018-02-15,80.970001,82.410004,80.500000,82.410004,74.268646,8910700
2018-02-16,82.209999,83.250000,82.129997,82.599998,74.439865,10371700
2018-02-20,82.190002,82.220001,81.070000,81.339996,73.304359,7087700
2018-02-21,81.309998,81.809998,80.190002,80.239998,72.313011,9134500
2018-02-22,80.470001,81.279999,80.169998,80.839996,72.853760,10277700
2018-02-23,81.010002,81.120003,80.480003,81.050003,73.043015,10321800
2018-02-26,81.449997,81.690002,81.050003,81.629997,73.565704,9422200
2018-02-27,81.889999,82.000000,80.510002,80.540001,72.583382,8919600
2018-02-28,80.680000,80.790001,78.500000,78.519997,70.762939,16862000
2018-03-01,78.400002,79.279999,77.900002,78.699997,70.925163,13504200
2018-03-02,78.480003,79.660004,78.419998,79.500000,71.646126,9317700
2018-03-05,79.279999,80.389999,79.150002,80.290001,72.358086,8177000
2018-03-06,80.410004,80.419998,79.370003,80.019997,72.114746,9085300
2018-03-07,79.529999,79.639999,78.900002,79.160004,71.339722,9089500
2018-03-08,79.169998,79.989998,79.019997,79.970001,72.069717,7951700
2018-03-09,80.180000,80.750000,79.900002,80.290001,72.358086,7662200
2018-03-12,80.230003,80.620003,79.760002,79.860001,71.970573,7182000
2018-03-13,80.000000,80.190002,79.360001,79.720001,71.844406,9620200
2018-03-14,79.690002,79.839996,78.860001,79.000000,71.195526,8898100
2018-03-15,79.089996,79.139999,78.540001,78.669998,70.898117,6996900
2018-03-16,78.930000,79.389999,78.839996,78.970001,71.168495,17715400
2018-03-19,78.970001,79.570000,78.269997,78.660004,70.889107,8368200
2018-03-20,78.739998,79.099998,77.959999,78.309998,70.573685,8465500
2018-03-21,78.050003,78.239998,76.879997,77.040001,69.429153,9822800
2018-03-22,76.830002,77.519997,76.370003,76.410004,68.861397,10481600
2018-03-23,76.790001,77.180000,75.809998,75.910004,68.410789,11728300
2018-03-26,76.570000,76.870003,76.019997,76.410004,68.861397,12937000
2018-03-27,76.529999,78.440002,76.300003,77.790001,70.105049,11288200
2018-03-28,77.949997,79.139999,77.949997,78.839996,71.051338,12857800
2018-03-29,79.430000,80.489998,79.180000,79.279999,71.447861,10036400
2018-04-02,79.260002,79.370003,77.059998,77.400002,69.753601,12017200
2018-04-03,77.559998,78.800003,77.180000,78.459999,70.708878,11933100
2018-04-04,77.820000,79.519997,77.589996,79.050003,71.240593,9030800
2018-04-05,79.089996,79.320000,78.510002,78.800003,71.015297,7864700
2018-04-06,78.370003,79.360001,77.900002,78.430000,70.681839,8300800
2018-04-09,78.800003,78.849998,77.570000,78.160004,70.438507,9031200
2018-04-10,78.709999,78.839996,77.940002,78.370003,70.627762,6779000
2018-04-11,78.190002,78.690002,78.040001,78.269997,70.537643,7143500
2018-04-12,78.639999,78.699997,77.790001,77.790001,70.105049,8282300
2018-04-13,78.059998,78.440002,77.720001,78.370003,70.627762,6198500
2018-04-16,78.559998,78.860001,78.040001,78.610001,70.844070,5962200
2018-04-17,78.930000,78.940002,78.099998,78.430000,70.681839,6492400
2018-04-18,78.580002,78.680000,78.019997,78.199997,70.474541,7349400
2018-04-19,75.389999,75.720001,74.199997,74.949997,68.170677,16955600
2018-04-20,74.040001,74.919998,73.739998,73.800003,67.124702,14085000
2018-04-23,73.589996,73.980003,72.760002,73.000000,66.397064,13653400
2018-04-24,73.059998,73.330002,72.150002,72.500000,65.942268,16551700
2018-04-25,72.410004,72.750000,71.949997,72.300003,65.760376,14208800
2018-04-26,72.570000,73.010002,72.370003,72.750000,66.169662,11204300
2018-04-27,72.529999,73.080002,72.209999,72.809998,66.224251,8144800
2018-04-30,72.910004,72.919998,72.160004,72.339996,65.796738,13076500
2018-05-01,72.050003,72.330002,71.660004,71.959999,65.451118,8103800
2018-05-02,71.940002,72.010002,70.730003,70.940002,64.523384,10830900
2018-05-03,70.809998,71.720001,70.739998,71.360001,64.905396,9386500
2018-05-04,71.379997,72.620003,71.339996,72.430000,65.878609,8107400
2018-05-07,72.669998,73.220001,71.889999,71.980003,65.469315,6633600
2018-05-08,72.050003,72.120003,71.110001,71.440002,64.978165,8084100
2018-05-09,71.769997,72.550003,71.739998,72.370003,65.824028,7528400
2018-05-10,72.940002,73.339996,72.690002,73.150002,66.533493,7618500
2018-05-11,73.629997,74.099998,73.050003,73.370003,66.733597,7586200
2018-05-14,73.779999,73.779999,73.089996,73.279999,66.651741,8646900
2018-05-15,73.309998,73.410004,72.599998,72.949997,66.351563,11502800
2018-05-16,72.980003,73.930000,72.959999,73.529999,66.879120,8325000
2018-05-17,73.519997,74.000000,73.400002,73.959999,67.270233,8053600
2018-05-18,73.980003,74.070000,73.110001,73.449997,66.806343,7042700
2018-05-21,73.750000,74.250000,73.419998,74.059998,67.361160,6428400
2018-05-22,74.459999,74.940002,73.830002,74.029999,67.333885,7744200
2018-05-23,74.019997,74.300003,73.720001,74.180000,67.470329,6592500
2018-05-24,74.080002,74.349998,73.589996,73.769997,67.097404,6508900
2018-05-25,73.900002,74.620003,73.750000,74.309998,67.588547,7546500
2018-05-29,74.059998,74.699997,73.769997,74.050003,67.352081,8905600
2018-05-30,74.330002,75.019997,74.050003,74.889999,68.116081,8128600
2018-05-31,74.669998,74.690002,72.800003,73.169998,66.551682,15526000
2018-06-01,73.330002,73.739998,72.860001,73.449997,66.806343,7209300
2018-06-04,73.540001,74.620003,73.449997,74.180000,67.470329,8743800
2018-06-05,74.279999,74.379997,73.599998,73.970001,67.279312,6910100
2018-06-06,74.070000,74.419998,73.720001,74.349998,67.624931,7002900
2018-06-07,74.180000,76.389999,74.099998,75.760002,68.907417,13476100
2018-06-08,75.849998,77.209999,75.739998,77.180000,70.198952,13625300
2018-06-11,76.970001,77.690002,76.879997,77.529999,70.517303,9049400
2018-06-12,77.820000,77.889999,77.110001,77.239998,70.253555,8786000
2018-06-13,77.400002,77.400002,76.199997,76.470001,69.553177,8022400
2018-06-14,76.559998,76.559998,75.699997,75.989998,69.116600,8895200
2018-06-15,76.160004,77.510002,75.919998,77.379997,70.380882,14943500
2018-06-18,76.860001,77.099998,75.389999,75.839996,68.980156,7384900
2018-06-19,75.589996,76.680000,75.570000,76.330002,69.425842,8514000
2018-06-20,76.349998,76.349998,75.540001,75.849998,68.989250,6603500
2018-06-21,75.529999,77.050003,75.529999,76.440002,69.525902,8691200
2018-06-22,76.790001,77.629997,76.769997,77.430000,70.426338,11446400
2018-06-25,77.279999,77.940002,77.180000,77.790001,70.753784,11300500
